CourseCode,Department,Content-to-ILO,ILO-to-Content,# Chunks,# Outcomes,Year,Credits,Content Length
HVUKV3,130,0.8065,0.8305,15,9,2021,15.0,324
LVGN12,106,0.8188,0.8188,2,2,2019,7.5,31
BL7067,460,0.6389,0.825,10,5,2021,15.0,118
BL2020,460,0.7124,0.7578,5,3,2015,5.0,97
DIA31F,306,0.8479,0.7948,2,3,2020,7.5,51
PEA466,306,0.6757,0.6765,3,3,2019,7.5,46
ATF012,328,0.7878,0.7678,2,2,2019,7.5,34
JU629A,220,0.8285,0.7756,4,5,2019,15.0,108
AS5003,401,0.8118,0.6975,1,4,2019,7.5,30
FS1810,120,0.7225,0.6518,3,4,2021,7.5,56
SU7256,314,0.8438,0.8228,1,3,2019,7.5,43
NS8018,154,0.5247,0.5723,3,6,2020,15.0,28
MVFIMU,106,0.8159,0.6937,3,10,2022,15.0,109
YP20LÄ,306,0.614,0.6193,3,5,2021,7.5,46
UB002U,318,0.7648,0.7592,7,8,2023,7.5,114
PSPR44,308,0.7506,0.7262,3,6,2022,7.5,83
PSSKBT,308,0.7897,0.6061,1,5,2021,30.0,89
HVDA06,130,0.8376,0.8325,5,4,2023,7.5,86
HI9903,104,0.6937,0.638,4,3,2019,7.5,48
BAL760,158,0.9384,0.8502,2,3,2021,7.5,47
EH1320,301,0.7646,0.6469,7,6,2022,7.5,141
KG331S,304,0.7577,0.7762,4,4,2020,7.5,65
FE4221,302,0.6602,0.789,3,6,2015,7.5,82
UCA22K,306,0.8401,0.8246,2,3,2019,4.0,53
FR767Z,165,0.7004,0.7224,4,4,2021,7.5,61
PH14A0,333,0.6951,0.7717,5,4,2022,7.5,103
FE4127,302,0.6276,0.7969,9,4,2019,7.5,91
SA2041,309,0.5486,0.5768,3,6,2021,7.5,41
MM7052,403,0.4192,0.5401,2,3,2022,7.5,36
LIM026,153,0.9071,0.727,1,2,2023,7.5,48
PSPR14,308,0.8163,0.8108,3,4,2021,7.5,51
FIML20,102,0.5696,0.5948,5,5,2023,7.5,114
ML471C,323,0.8364,0.8149,2,4,2016,7.5,91
UB107M,318,0.7182,0.7647,3,3,2023,7.5,59
GE1021,463,0.7011,0.7953,4,4,2020,7.5,45
US541F,130,0.8355,0.8508,3,4,2021,7.5,57
IB710C,323,0.6365,0.7145,8,8,2021,7.5,129
JU675A,220,0.8189,0.751,5,7,2021,15.0,122
GG7020,464,0.6901,0.5877,3,7,2019,7.5,40
FE1121,302,0.6491,0.6307,2,4,2022,7.5,36
ML461C,323,0.808,0.6962,3,4,2016,7.5,39
FE4436,302,0.8105,0.7583,3,5,2021,7.5,103
RHG508,103,0.7515,0.6094,5,4,2023,7.5,93
UB30UU,318,0.7553,0.7612,6,5,2021,7.5,87
GE4023,463,0.8292,0.797,4,7,2015,12.5,94
BAL235,158,0.8012,0.6943,3,5,2012,30.0,76
TYS20D,158,0.852,0.8981,5,3,2022,7.5,131
SVE031,320,0.7424,0.7103,6,9,2023,15.0,73
MM4001,403,0.6607,0.6776,2,7,2014,15.0,100
NS7080,154,0.4599,0.5192,3,3,2019,7.5,49
MO4001,404,0.6011,0.7151,12,8,2016,15.0,133
PH11A0,333,0.8021,0.7752,5,8,2022,7.5,102
FE3234,302,0.6178,0.7321,6,6,2020,7.5,119
GG7031,464,0.7469,0.6178,1,4,2023,7.5,35
JU248F,220,0.7084,0.7495,6,3,2020,3.5,108
UCG116,306,0.7945,0.8397,4,3,2019,7.5,64
FE1202,302,0.7329,0.7136,5,6,2023,7.5,120
IB163N,323,0.7134,0.8529,4,4,2022,7.5,58
BL7046,460,0.7128,0.4732,2,4,2015,15.0,30
USV33G,130,0.6799,0.6594,6,8,2019,7.5,82
UM8027,130,0.6911,0.7629,3,3,2016,5.0,38
IB470D,323,0.7966,0.7463,5,6,2023,7.5,109
SLTX73,158,0.6488,0.604,4,10,2017,30.0,80
LIM031,153,0.888,0.8511,2,2,2022,7.5,43
EH6112,301,0.5599,0.7902,4,4,2023,7.5,55
NU3007,474,0.7077,0.7547,3,5,2021,7.5,55
IH1000,106,0.6265,0.6677,11,9,2023,30.0,127
IH5235,106,0.7552,0.8243,3,4,2021,7.5,46
PSPR40,308,0.7202,0.738,5,4,2022,7.5,68
US630F,130,0.8121,0.7454,9,9,2023,15.0,180
LVL16U,106,0.7597,0.6992,3,3,2019,7.5,103
HVRVAN,130,0.7365,0.8422,4,5,2019,7.5,72
GE7051,463,0.8313,0.8322,3,3,2019,7.5,38
UM8039,130,0.8088,0.8123,5,4,2019,7.5,93
FV7332,120,0.3929,0.4733,4,2,2021,7.5,85
UC479U,306,0.76,0.7658,4,4,2023,7.5,83
EC2011,305,0.6229,0.6903,3,1,2013,30.0,36
UM8038,130,0.8098,0.8483,4,4,2016,7.5,73
EC7111,305,0.5488,0.7422,4,1,2020,7.5,87
SVE001,320,0.7232,0.7515,22,8,2017,30.0,370
UQ423F,317,0.7758,0.8186,5,4,2013,7.5,74
ES5512,165,0.7903,0.7492,3,5,2021,7.5,61
DIA30F,306,0.7068,0.707,8,6,2016,7.5,210
PH26G0,333,0.7604,0.7359,7,5,2020,7.5,128
SU7261,314,0.7819,0.7432,3,4,2023,7.5,63
UB603Y,318,0.8079,0.7996,2,3,2018,4.0,41
NS8047,154,0.4337,0.5074,10,3,2023,7.5,102
FR787Z,165,0.7143,0.6787,4,6,2021,7.5,51
PSPR46,308,0.7032,0.6122,3,7,2022,7.5,46
BL7044,460,0.8124,0.7915,2,3,2016,10.0,46
GG4144,464,0.7069,0.7404,5,5,2019,7.5,24
LIN012,153,0.7817,0.821,4,3,2020,7.5,82
ENCW14,150,0.7089,0.548,3,6,2021,15.0,69
SAM225,309,0.6631,0.7186,6,7,2016,15.0,91
EH6089,301,0.7098,0.7121,4,5,2017,7.5,71
GE4035,463,0.8104,0.801,2,3,2023,7.5,34
MK7030,120,0.6901,0.6387,5,4,2015,30.0,75
ETG301,103,0.6735,0.6621,10,8,2020,30.0,174
UB215Z,318,0.8076,0.7013,2,5,2023,7.5,29
UQBA03,317,0.6633,0.7229,4,4,2021,7.5,100
US861U,130,0.7649,0.7455,3,4,2020,7.5,60
FI12N1,102,0.8227,0.5931,3,3,2012,15.0,80
FK8035,402,0.7914,0.8086,10,8,2019,22.5,104
SLRSS8,158,0.6989,0.7064,2,5,2012,7.5,25
SU7234,314,0.8582,0.8582,1,1,2022,7.5,67
AR3001,108,0.7584,0.7384,6,5,2022,30.0,110
TTA632,154,0.8249,0.8751,5,3,2021,7.5,75
ARO838,108,0.484,0.5718,4,1,2015,15.0,69
FV3003,120,0.7277,0.7382,11,6,2019,30.0,165
UM5103,130,0.8863,0.8342,1,3,2019,7.5,62
KG7232,304,0.6176,0.6592,7,3,2018,15.0,115
SAM214,309,0.6013,0.6316,3,4,2011,7.5,46
ETG700,103,0.7118,0.7513,3,2,2020,7.5,60
PEA423,306,0.7126,0.8185,3,4,2019,7.5,66
GE5023,463,0.7231,0.692,5,5,2012,15.0,78
SV9002,320,0.7141,0.7239,6,3,2020,7.5,135
ARA803,108,0.4813,0.7634,4,1,2011,15.0,35
AS7021,401,0.7388,0.6315,3,5,2019,7.5,62
ST303G,311,0.652,0.7541,13,5,2019,7.5,133
UQ09MA,317,0.5733,0.5989,3,4,2019,7.5,42
BL2035,460,0.7679,0.7283,2,3,2021,5.0,29
JU257F,220,0.8131,0.7963,3,5,2022,3.5,69
FAU301,158,0.801,0.7919,6,5,2023,7.5,101
FK7049,402,0.5815,0.5438,1,3,2019,7.5,30
ITSPV3,165,0.888,0.9193,3,1,2021,7.5,55
FE6615,302,0.7709,0.7699,7,6,2016,7.5,219
KG332S,304,0.7453,0.7772,5,4,2020,7.5,67
US412M,130,0.5844,0.6638,5,5,2019,15.0,52
BKIV01,318,0.7769,0.7602,3,3,2022,7.5,43
UM8028,130,0.8003,0.7778,3,3,2015,7.5,43
KZ7002,434,0.6895,0.6877,6,6,2020,7.5,92
SU7214,314,0.6223,0.6334,4,3,2022,7.5,20
FI20N1,102,0.6778,0.6698,9,10,2023,30.0,188
BK10II,318,0.7481,0.816,3,3,2022,7.5,53
FIPL1G,102,0.5361,0.5512,3,1,2023,7.5,149
TYA803,158,0.6642,0.6814,3,3,2022,7.5,45
NS2038,154,0.6932,0.6899,3,3,2021,7.5,73
ENGE2P,150,0.6868,0.7088,5,5,2022,7.5,128
ARL810,108,0.8022,0.8614,3,3,2022,7.5,71
KSA990,165,0.7355,0.7392,5,5,2017,7.5,109
AS7004,401,0.6689,0.6151,4,5,2019,7.5,88
SLRPO7,158,0.6261,0.8861,5,1,2022,7.5,68
AKA117,312,0.6729,0.6512,7,9,2024,15.0,159
UC476U,306,0.7215,0.7816,8,6,2022,7.5,109
MM8012,403,0.5639,0.5639,1,1,2019,7.5,25
IB476C,323,0.6296,0.7598,6,4,2018,7.5,117
ABMRAF,172,0.8535,0.8385,5,4,2023,7.5,108
TTA313,154,0.7626,0.8066,4,3,2023,7.5,68
TYA712,158,0.7069,0.6571,3,3,2022,7.5,44
BL7072,460,0.834,0.796,3,4,2023,7.5,64
PSPR42,308,0.5431,0.6272,4,4,2022,7.5,57
ARL316,108,0.6724,0.6851,4,3,2022,7.5,64
TYA705,158,0.7069,0.6571,3,3,2022,7.5,44
FRK15A,165,0.6546,0.6214,4,6,2019,15.0,54
ARA813,108,0.8204,0.7975,3,3,2022,7.5,66
BL4016,460,0.7665,0.8635,3,4,2021,7.5,41
UB216A,318,0.7741,0.8043,4,5,2023,7.5,68
SA1202,309,0.7062,0.6778,5,6,2023,7.5,125
ABMMRA,172,0.6102,0.8653,10,3,2022,7.5,212
GE3022,463,0.7662,0.7763,5,6,2023,15.0,85
JO7035,120,0.8287,0.8345,3,2,2020,7.5,40
UQG011,317,0.8011,0.8236,4,3,2023,7.5,65
FIME10,102,0.7989,0.701,2,2,2023,7.5,26
LVAN53,106,0.6212,0.652,4,3,2020,7.5,109
SLPOTP,158,0.7248,0.7748,5,3,2020,7.5,74
PR1526,302,0.6163,0.7854,8,4,2023,7.5,124
US7ESF,130,0.6533,0.5982,9,6,2021,7.5,189
EC2106,305,0.5761,0.6538,9,3,2020,7.5,117
TYS20E,158,0.7415,0.817,9,4,2021,7.5,153
JU222L,220,0.6661,0.6987,12,5,2023,12.0,285
HVMA01,130,0.7929,0.7842,6,5,2020,7.5,148
KSA501,165,0.6164,0.7043,6,4,2020,7.5,101
DA7063,403,0.5815,0.6255,7,7,2019,7.5,84
UB454F,318,0.7319,0.7402,3,3,2019,7.5,63
IB881C,323,0.629,0.7129,9,6,2016,7.5,112
SU1026,314,0.8944,0.8486,4,5,2019,22.5,49
MM7027,403,0.7169,0.7339,2,3,2022,7.5,38
BL7032,460,0.7003,0.6541,4,7,2012,15.0,67
PEA465,306,0.8995,0.8995,2,2,2019,7.5,29
NS7091,154,0.3834,0.412,2,3,2023,7.5,33
FIFS10,102,0.6403,0.6825,10,4,2020,7.5,233
TVPSGF,106,0.9018,0.5998,3,4,2022,15.0,59
MM523U,403,0.6669,0.6714,4,6,2022,7.5,101
TTA619,154,0.7299,0.7712,5,4,2022,7.5,64
FV7330,120,0.6267,0.6178,4,2,2021,7.5,68
PSPR12,308,0.6968,0.7655,10,9,2021,7.5,182
JU74AA,220,0.725,0.6999,3,5,2019,15.0,71
HA84FF,220,0.5282,0.5439,4,4,2019,15.0,66
MM8021,403,0.4055,0.5704,4,1,2019,7.5,23
EC7417,305,0.6965,0.7184,3,3,2020,7.5,52
JKA222,172,0.7081,0.688,8,9,2017,22.5,151
AKA128,312,0.6609,0.7448,7,4,2016,7.5,130
PH19A0,333,0.6888,0.6354,2,3,2022,7.5,30
LIM011,153,0.888,0.8511,2,2,2021,7.5,43
MI7011,485,0.809,0.7086,4,5,2019,15.0,98
GV5008,103,0.6836,0.6909,6,9,2013,15.0,144
JU636F,220,0.6968,0.7601,10,6,2023,15.0,181
NS1139,154,0.7663,0.7572,3,3,2023,7.5,68
LVAK04,106,0.7122,0.7908,3,1,2022,7.5,51
EC1020,305,0.8286,0.949,2,1,2010,30.0,38
UB12MP,318,0.7349,0.7949,4,2,2017,7.5,60
SLRSPE,158,0.8528,0.8572,4,5,2022,7.5,73
UQ08MA,317,0.661,0.7945,5,4,2019,7.5,55
HI1344,104,0.63,0.6639,14,6,2018,15.0,189
UB17VU,318,0.6433,0.6392,2,4,2021,5.0,19
HVDRF2,130,0.6764,0.6405,2,3,2022,7.5,19
GE7022,463,0.6909,0.6318,3,6,2012,15.0,78
FIEP1G,102,0.3764,0.6111,9,2,2019,7.5,87
LISD02,153,0.6129,0.6566,4,2,2012,7.5,41
MM7031,403,0.3789,0.4115,4,3,2022,7.5,55
MO8005,404,0.3645,0.4896,9,2,2017,7.5,45
UB457F,318,0.7265,0.7,4,5,2021,7.5,57
EC1111,305,0.5944,0.5934,4,4,2021,15.0,74
FR2FRA,165,0.6935,0.8113,5,4,2018,7.5,73
KN8005,431,0.79,0.8366,5,5,2021,15.0,120
UB704Y,318,0.6885,0.7255,4,4,2018,15.0,54
FE3345,302,0.6902,0.6794,4,6,2021,7.5,66
FK7062,402,0.6934,0.6933,6,5,2022,7.5,74
MK7032,120,0.7416,0.5733,2,3,2019,7.5,38
TYA704,158,0.7069,0.6571,3,3,2022,7.5,44
BL2017,460,0.5275,0.7176,9,3,2008,15.0,97
BL5030,460,0.7544,0.7539,4,4,2019,15.0,53
FK1018,402,0.8169,0.7574,2,4,2019,7.5,26
ETG180,103,0.6248,0.7889,5,6,2016,15.0,76
ABMCG4,172,0.7797,0.825,13,9,2013,30.0,226
KN5002,431,0.6927,0.6348,4,5,2022,6.0,67
FE2424,302,0.7294,0.8383,4,5,2021,7.5,73
ETG930,103,0.6735,0.6621,10,8,2020,30.0,174
UMT231,130,0.7482,0.8167,8,5,2018,7.5,84
DA8001,403,0.5564,0.5908,7,6,2017,7.5,74
MM7033,403,0.2989,0.5906,16,3,2023,7.5,91
KG7230,304,0.7356,0.7373,2,3,2022,7.5,70
GG4149,464,0.8139,0.772,1,4,2014,15.0,62
LIN342,153,0.6706,0.732,5,3,2019,7.5,70
SLRPR7,158,0.6745,0.8774,4,1,2022,7.5,57
FIPL20,102,0.6001,0.6482,3,1,2022,7.5,95
SLPLTP,158,0.7335,0.6981,5,5,2020,7.5,100
PS2MOT,308,0.7705,0.832,6,3,2022,7.5,106
GE4025,463,0.753,0.716,2,4,2019,7.5,37
GG4206,464,0.5945,0.5959,9,8,2019,7.5,74
UM203V,130,0.8113,0.8052,3,4,2023,7.5,78
FAF700,158,0.5269,0.7167,7,3,2021,7.5,104
MT7039,403,0.6667,0.7538,3,5,2020,7.5,72
MI8007,485,0.5935,0.7863,9,4,2007,7.5,106
GV5012,103,0.6846,0.5803,3,3,2022,7.5,64
KB5000,431,0.7279,0.6106,2,2,2016,5.0,32
UQ201A,317,0.6302,0.7377,7,4,2019,7.5,101
UQ2DOV,317,0.784,0.8409,12,9,2022,30.0,259
ABMTE2,172,0.7329,0.8547,3,3,2019,7.5,47
GG4203,464,0.6022,0.6344,8,4,2019,7.5,107
FE417U,302,0.7151,0.7019,2,7,2021,3.0,68
SV400L,320,0.7011,0.6499,10,8,2018,30.0,182
SU7263,314,0.8914,0.8026,1,4,2022,7.5,64
UM8030,130,0.6882,0.6999,2,2,2019,7.5,37
MM5020,403,0.5324,0.51,3,3,2019,7.5,42
UB453F,318,0.7287,0.7141,4,4,2019,7.5,71
IB148N,323,0.7438,0.7801,3,1,2020,7.5,105
FE3335,302,0.6902,0.6794,4,6,2019,7.5,66
ENAEV0,150,0.7369,0.6221,3,4,2023,7.5,72
PH02A1,333,0.6621,0.6448,3,10,2023,7.5,72
FS1406,120,0.7484,0.7363,2,3,2012,7.5,37
RHA202,103,0.5137,0.5372,3,4,2014,30.0,26
DIG02K,306,0.7679,0.7707,6,5,2019,7.5,41
USSV2B,130,0.6924,0.7935,23,5,2020,30.0,475
PSMT46,308,0.6628,0.7631,4,3,2021,7.5,84
IB454C,323,0.6314,0.716,8,6,2019,7.5,73
SAM219,309,0.5618,0.8739,6,1,2011,15.0,70
SV8005,320,0.8073,0.827,5,4,2020,7.5,126
MT401U,403,0.6494,0.6434,2,4,2020,7.5,53
DA7054,403,0.4904,0.6649,12,3,2021,6.0,102
NS1092,154,0.8244,0.8075,4,4,2017,7.5,73
UM7104,130,0.7296,0.8086,6,4,2017,15.0,171
FE5128,302,0.6487,0.6591,4,6,2023,7.5,76
NU3003,474,0.6152,0.6455,5,4,2021,15.0,106
RHA204,103,0.5785,0.5993,2,1,2019,7.5,26
ARO843,108,0.7882,0.7882,1,1,2019,7.5,36
TTA621,154,0.6945,0.6414,4,3,2019,7.5,80
GE5036,463,0.8493,0.8173,2,6,2020,15.0,61
MM7044,403,0.3409,0.5646,6,1,2021,7.5,66
RHG108,103,0.7397,0.6363,3,4,2022,7.5,49
ENSPF3,150,0.7071,0.7236,7,6,2019,7.5,188
ETA808,103,0.709,0.5867,3,3,2019,15.0,79
FE3431,302,0.7489,0.7163,6,7,2020,7.5,63
KZ7102,434,0.5709,0.5919,5,3,2023,5.0,72
HVÄVF2,130,0.671,0.6364,4,7,2020,7.5,50
LA7104,165,0.7803,0.8837,3,3,2018,7.5,81
FE5351,302,0.6956,0.7975,10,4,2022,7.5,98
GV5011,103,0.4919,0.5452,3,3,2022,7.5,39
JU676A,220,0.6338,0.7244,5,4,2021,15.0,79
ETG600,103,0.7026,0.696,4,3,2020,7.5,65
NS1142,154,0.7754,0.7581,3,5,2023,7.5,45
GE7058,463,0.8182,0.7926,2,4,2019,7.5,23
IB712N,323,0.7992,0.7617,3,7,2023,7.5,88
KV5340,106,0.7016,0.8484,3,2,2019,7.5,79
JU59BB,220,0.6411,0.7257,9,7,2019,15.0,180
SU7239,314,0.8356,0.8145,5,5,2024,7.5,58
BE7012,403,0.4284,0.5733,5,2,2014,7.5,44
BL4019,460,0.6765,0.7509,8,3,2016,15.0,89
LVGN10,106,0.7242,0.8703,3,3,2020,7.5,57
MM7050,403,0.3609,0.4648,3,1,2022,7.5,69
KV8001,106,0.5886,0.7814,4,2,2021,7.5,80
TTA160,154,0.7294,0.731,3,4,2021,7.5,72
UM4046,130,0.8636,0.8239,4,6,2021,7.5,74
US7E2F,130,0.767,0.8467,5,4,2021,7.5,98
RKVG72,103,0.7749,0.72,5,6,2018,15.0,96
FE2204,302,0.7554,0.7449,5,6,2023,7.5,127
RHA205,103,0.5948,0.6191,2,2,2019,7.5,32
SAM251,309,0.7247,0.7914,5,5,2020,7.5,151
ST745A,311,0.6711,0.669,3,3,2014,7.5,53
IB433C,323,0.758,0.7255,1,3,2023,7.5,15
FR011A,165,0.6723,0.7394,14,10,2021,15.0,216
KG7233,304,0.7429,0.7601,6,3,2023,7.5,152
IB530C,323,0.6738,0.6728,4,5,2019,7.5,61
JK0200,172,0.843,0.8387,2,3,2023,7.5,62
UB308F,318,0.8086,0.7326,4,4,2018,6.0,65
TTA107,154,0.7366,0.8123,5,3,2023,7.5,100
UB106Y,318,0.8591,0.7767,4,3,2018,7.5,82
ENCS14,150,0.7096,0.5948,3,7,2022,15.0,68
RHA212,103,0.5485,0.6394,3,4,2023,15.0,27
LAS101,165,0.8203,0.7287,2,3,2019,7.5,58
FIPF20,102,0.6778,0.6698,9,10,2023,30.0,188
UQ171F,317,0.7616,0.8968,7,4,2018,7.5,153
BL7066,460,0.7438,0.7164,3,4,2020,4.0,49
FE4143,302,0.7509,0.6874,6,5,2022,7.5,147
JU397A,220,0.6451,0.6367,5,7,2022,15.0,89
NS1126,154,0.6675,0.6953,5,3,2022,7.5,68
UQ161F,317,0.7067,0.7442,3,4,2019,7.5,51
FAB808,158,0.8042,0.8386,6,3,2023,7.5,102
VFU10K,130,0.7277,0.6924,5,7,2023,7.5,74
ES5507,165,0.6237,0.6983,4,4,2021,7.5,61
UB13MP,318,0.7595,0.8389,5,3,2017,7.5,94
YP27LÄ,306,0.7601,0.7062,4,6,2022,7.5,52
NS1098,154,0.7571,0.8215,8,4,2020,15.0,143
JU898A,220,0.4964,0.7438,5,3,2019,15.0,93
IB432C,323,0.7433,0.7217,2,5,2019,7.5,77
GE3001,463,0.7933,0.7694,3,5,2007,15.0,86
JU773M,220,0.5974,0.7872,13,6,2019,15.0,288
NS7092,154,0.4965,0.579,3,3,2019,7.5,63
IB271U,323,0.6813,0.6475,3,6,2019,7.5,96
FE4421,302,0.6457,0.7411,7,5,2022,7.5,87
MT8001,403,0.7751,0.6071,1,6,2019,7.5,30
KSA012,165,0.6473,0.7262,12,8,2022,15.0,209
GE1004,463,0.7517,0.7376,3,4,2019,7.5,36
FAB622,158,0.8275,0.8507,17,9,2018,15.0,272
HVB2AN,130,0.7035,0.7603,12,4,2021,7.5,163
IB575C,323,0.7203,0.6719,2,7,2019,7.5,66
PH34G0,333,0.8014,0.8215,6,4,2023,7.5,135
US8312,130,0.711,0.7885,4,3,2023,7.5,52
EC7414,305,0.5302,0.5942,6,4,2017,7.5,54
HI1316,104,0.6946,0.7523,3,3,2010,15.0,57
FAA701,158,0.814,0.9112,2,2,2019,7.5,38
LITL01,153,0.6769,0.6974,2,2,2016,7.5,34
US150G,130,0.7711,0.8029,9,9,2015,15.0,224
ML434U,323,0.4859,0.6781,8,5,2020,7.5,62
UB10VY,318,0.7575,0.7171,3,5,2018,3.0,54
UB128F,318,0.6875,0.7052,4,4,2022,7.5,46
UQ530F,317,0.8311,0.8203,2,5,2019,7.5,75
LIN523,153,0.7357,0.7357,3,3,2023,15.0,47
NS181U,154,0.7125,0.7125,3,3,2023,4.0,57
KSA402,165,0.5862,0.6967,8,4,2020,7.5,119
JU629G,220,0.7787,0.7328,3,4,2019,15.0,89
MM7051,403,0.4525,0.4308,1,3,2022,7.5,25
UB501Y,318,0.7802,0.8321,5,3,2019,7.5,87
SU1027,314,0.8809,0.8695,4,5,2019,7.5,50
TVDTGN,106,0.7589,0.6282,3,3,2013,7.5,43
PS2VUX,308,0.6732,0.7596,2,2,2022,7.5,38
MM8008,403,0.5979,0.6467,4,2,2019,7.5,31
LIN434,153,0.7532,0.7656,3,3,2019,7.5,72
AS7002,401,0.781,0.6463,2,5,2019,7.5,48
JU245F,220,0.6472,0.6746,3,3,2020,3.5,33
PEA437,306,0.8477,0.7942,2,3,2019,7.5,51
LVAM23,106,0.4725,0.464,2,4,2014,30.0,28
NL1010,158,0.7728,0.8024,11,9,2022,15.0,189
IB459C,323,0.7353,0.7225,3,6,2019,7.5,53
EH6104,301,0.7439,0.6812,3,5,2023,7.5,65
KI1314,172,0.6713,0.5906,6,3,2023,7.5,69
KA5003,434,0.6785,0.6996,5,5,2013,7.5,126
FE3238,302,0.6331,0.5412,3,5,2020,7.5,123
PS2211,308,0.4754,0.8015,73,2,2019,30.0,1102
UQ532F,317,0.8909,0.6503,2,5,2020,7.5,74
FE3341,302,0.7241,0.7161,4,5,2021,7.5,110
UM8029,130,0.655,0.8043,3,3,2019,7.5,29
HI2902,104,0.5432,0.6289,6,2,2021,7.5,78
JO7072,120,0.6943,0.6991,2,3,2023,7.5,31
PR5521,302,0.6972,0.7975,10,4,2022,7.5,100
RHA218,103,0.6715,0.7672,4,4,2021,7.5,76
LVAN51,106,0.7182,0.7494,4,3,2019,7.5,75
PE04GN,306,0.8312,0.8311,3,4,2019,7.5,43
EH6111,301,0.765,0.7024,3,3,2021,7.5,84
FIPL2G,102,0.6001,0.6482,3,1,2019,7.5,95
PE05GN,306,0.8434,0.7718,3,3,2021,7.5,84
ETG400,103,0.7974,0.7957,2,3,2020,7.5,43
ST5401,311,0.5895,0.6542,3,4,2020,7.5,68
ES4301,165,0.7107,0.702,3,4,2021,7.5,52
KN1001,431,0.7423,0.8151,5,2,2020,7.5,81
PEA462,306,0.7268,0.7792,3,4,2019,7.5,34
PH05A1,333,0.7149,0.6415,3,6,2023,2.5,56
UB43UU,318,0.7047,0.7043,5,7,2022,7.5,98
HI4100,104,0.6811,0.65,7,8,2015,30.0,126
GE4034,463,0.7874,0.7851,4,4,2022,7.5,89
ML485N,323,0.7374,0.6719,2,5,2020,7.5,60
MVTREA,106,0.7651,0.7755,10,7,2022,30.0,230
HV02KS,130,0.7771,0.7572,3,10,2019,15.0,97
FE3433,302,0.7705,0.737,3,6,2022,7.5,58
PH31G0,333,0.8715,0.8846,4,4,2023,7.5,68
US9213,130,0.8595,0.8707,4,3,2023,7.5,62
JU214L,220,0.6991,0.7122,7,5,2019,6.0,137
PS2PER,308,0.6791,0.8019,4,4,2022,7.5,89
PR4523,302,0.6543,0.7076,10,5,2021,7.5,160
UM8006,130,0.8666,0.8429,2,3,2019,7.5,41
KSB012,165,0.802,0.7163,4,8,2017,15.0,107
EC2407,305,0.6399,0.5656,3,4,2023,7.5,42
UM4044,130,0.9166,0.8475,2,7,2020,15.0,180
UM7040,130,0.7726,0.7451,2,4,2010,15.0,37
GG7019,464,0.7972,0.7895,1,3,2023,7.5,36
IB496C,323,0.8692,0.7644,1,3,2019,7.5,27
FR3KKI,165,0.7711,0.7837,3,4,2019,7.5,27
ABMF15,172,0.6073,0.6393,6,4,2020,15.0,89
UB38UU,318,0.8761,0.8555,3,5,2022,12.0,148
NS3046,154,0.6502,0.7417,5,3,2016,7.5,93
RHA221,103,0.6484,0.7231,4,4,2021,7.5,76
IT2175,165,0.7011,0.752,6,3,2021,7.5,114
LV7300,106,0.7328,0.8176,4,4,2020,7.5,58
KB4004,431,0.8416,0.8416,1,1,2021,1.5,10
PEA461,306,0.7657,0.774,5,7,2019,15.0,78
PS1401,308,0.7659,0.7868,4,5,2023,7.5,69
FE4126,302,0.682,0.7742,7,3,2020,7.5,115
USVF1K,130,0.7187,0.6392,4,7,2019,7.5,60
UCG123,306,0.7529,0.8096,6,3,2019,7.5,62
KZ8014,434,0.6868,0.6429,7,6,2020,7.5,122
UM2025,130,0.8349,0.8,1,5,2019,7.5,63
JO1069,120,0.7925,0.7592,9,9,2022,30.0,148
SLRFMB,158,0.7026,0.7181,7,4,2016,7.5,124
FE1403,302,0.6678,0.708,9,6,2022,7.5,103
ENSL75,150,0.7601,0.5987,3,5,2012,7.5,80
ENGM20,150,0.7431,0.6779,5,9,2019,30.0,108
LIN023,153,0.3382,0.3821,2,1,2020,7.5,50
UM2201,130,0.551,0.5774,5,3,2020,7.5,36
MM8043,403,0.4648,0.5745,2,2,2019,7.5,23
GG5124,464,0.8358,0.7393,1,7,2019,7.5,103
SO7061,310,0.6857,0.8089,4,7,2018,7.5,78
SLFRAK,158,0.6953,0.676,2,3,2020,7.5,49
KB7014,431,0.6696,0.6245,3,4,2020,7.5,44
EH6100,301,0.6666,0.8437,4,1,2018,7.5,98
EC7310,305,0.7595,0.7041,1,3,2013,7.5,25
GG1010,464,0.6304,0.7966,8,5,2011,7.5,52
IH5220,106,0.693,0.7276,4,3,2015,7.5,60
IB145N,323,0.6286,0.6501,7,4,2020,7.5,116
SU7265,314,0.8495,0.7078,1,7,2024,7.5,81
TTA609,154,0.7308,0.7678,7,6,2020,15.0,81
TVKDOR,106,0.7565,0.8345,3,2,2011,7.5,40
HV00DF,130,0.813,0.7784,4,4,2019,7.5,96
JU431A,220,0.7949,0.6828,3,8,2019,15.0,74
LIT749,153,0.8573,0.641,1,5,2016,15.0,19
JU630A,220,0.7089,0.7258,7,5,2019,15.0,170
SOB220,310,0.6663,0.7184,5,3,2020,30.0,123
JO7026,120,0.8474,0.8825,2,2,2020,7.5,33
LA8104,165,0.6513,0.8219,7,3,2021,7.5,152
UM2024,130,0.8718,0.8745,3,3,2019,7.5,73
JU770A,220,0.445,0.5357,16,4,2022,15.0,110
IT3LP1,165,0.7489,0.6531,8,10,2021,30.0,140
ENLIT3,150,0.5972,0.4953,2,5,2023,30.0,35
